event,run,cluster_size
86208,1002,7,39.6962
86239,1002,4,40.8017
86285,1002,5,36.3614
86425,1002,7,39.4973
86535,1002,3,35.8525
86687,1002,7,37.8746
86729,1002,6,37.3047
86743,1002,2,37.8409
86818,1002,10,41.2385
86975,1002,10,43.5098
87047,1002,5,33.5092
87073,1002,6,41.3346
87222,1002,4,38.1361
87263,1002,2,31.8065
87279,1002,2,41.714
87303,1002,5,43.986
87311,1002,5,33.7288
87362,1002,3,19.3485
87434,1002,5,36.8963
87548,1002,3,38.7257
87566,1002,5,34.7804
87582,1002,3,43.2867
87693,1002,4,39.9508
87791,1002,4,40.6814
87795,1002,4,32.4414
87813,1002,6,33.4675
87971,1002,6,36.3405
87973,1002,4,30.4588
87983,1002,6,32.2685
88043,1002,5,40.5226
88088,1002,7,44.9003
88107,1002,5,36.7513
88197,1002,6,33.8238
88248,1002,7,31.4507
88270,1002,6,48.0283
88296,1002,6,36.5227
88550,1002,9,42.8096
88585,1002,7,42.4958
88597,1002,5,35.3802
88770,1002,5,43.7856
88783,1002,6,36.5224
88820,1002,13,41.1025
88844,1002,5,42.9014
88854,1002,4,43.4926
88890,1002,5,33.493
88908,1002,4,37.0649
89095,1002,3,27.1163
89095,1002,3,12.7101
89139,1002,7,21.348
89139,1002,7,14.5518
89240,1002,4,32.1679
89260,1002,5,33.3487
89279,1002,4,38.7326
89286,1002,6,27.7728
89409,1002,3,35.6549
89666,1002,4,39.2214
89678,1002,5,40.9319
89679,1002,3,47.9335
89779,1002,4,23.1328
89850,1002,3,33.3563
89858,1002,7,44.6835
89898,1002,5,40.0208
89904,1002,4,39.6936
89912,1002,5,44.8295
89997,1002,5,34.4375
90007,1002,4,43.1136
90083,1002,6,28.5194
90123,1002,7,41.9266
90197,1002,5,34.6613
90228,1002,4,34.4725
90311,1002,4,45.8169
90421,1002,3,27.621
90559,1002,5,40.648
90576,1002,6,44.73
90596,1002,2,32.1537
90612,1002,8,35.6503
90684,1002,3,33.1832
90734,1002,6,37.0941
90788,1002,6,43.5186
90831,1002,9,42.0365
90841,1002,9,42.1875
90877,1002,5,33.224
91036,1002,4,30.6561
91205,1002,5,23.2975
91213,1002,3,41.3278
91232,1002,3,37.2132
91327,1002,7,34.8662
91430,1002,4,31.5448
91462,1002,7,32.7255
91464,1002,3,36.1463
91543,1002,9,41.7257
91682,1002,6,35.7341
91891,1002,6,38.3266
91943,1002,6,23.2179
92058,1002,9,34.0345
92081,1002,3,39.9286
92189,1002,4,32.846
92210,1002,4,41.1893
92306,1002,4,23.6002
92321,1002,3,28.6143
92399,1002,3,16.5836
92534,1002,4,35.2076
92538,1002,7,35.8542
92545,1002,4,35.9509
92597,1002,5,38.8919
92645,1002,5,38.454
92664,1002,7,40.7163
92673,1002,5,24.9198
92673,1002,5,11.5525
92718,1002,5,33.8488
92753,1002,5,32.1135
92780,1002,4,22.8443
92786,1002,2,38.8345
92996,1002,5,41.0475
93023,1002,3,29.5123
93033,1002,2,37.6838
93049,1002,7,40.1073
93193,1002,8,30.4644
93197,1002,3,38.6222
93237,1002,6,41.2222
93260,1002,4,44.7033
93313,1002,8,36.7711
93357,1002,8,39.7088
93463,1002,3,14.3608
93466,1002,5,24.1605
93490,1002,6,30.4329
93540,1002,8,43.3248
93648,1002,5,38.809
93748,1002,1,23.4864
93802,1002,4,29.7553
93824,1002,5,42.3117
93899,1002,6,45.9579
93944,1002,4,42.2257
93962,1002,4,44.1186
93985,1002,5,36.0708
94077,1002,5,38.1449
94121,1002,3,41.6168
94142,1002,6,39.0411
94172,1002,4,36.2435
94187,1002,5,38.4211
94196,1002,5,32.1357
94313,1002,6,43.5732
94330,1002,7,41.6968
94380,1002,5,37.0521
94534,1002,5,24.6793
94821,1002,5,37.1612
94822,1002,5,39.5592
94871,1002,3,47.5176
94919,1002,5,41.3018
94966,1002,6,28.1938
94977,1002,3,34.5469
94986,1002,6,45.2314
95128,1002,9,33.111
95161,1002,6,45.3792
95182,1002,4,32.6904
95402,1002,5,42.7467
95410,1002,9,41.7212
95413,1002,3,29.1508
95462,1002,3,39.2823
95535,1002,6,35.7913
95542,1002,5,39.991
95543,1002,2,31.9507
95628,1002,7,33.5867
95642,1002,5,31.4975
95681,1002,4,41.0186
95714,1002,4,44.9948
95722,1002,4,40.0248
95747,1002,3,36.8232
95752,1002,4,29.8604
95794,1002,5,40.1783
95882,1002,6,35.7528
96485,1002,6,44.7813
96535,1002,6,38.9662
96736,1002,8,39.5049
96738,1002,7,21.7367
96741,1002,5,37.3285
96789,1002,4,38.8227
96889,1002,4,20.9791
96976,1002,5,23.2025
96983,1002,6,41.3158
97057,1002,8,39.7751
97089,1002,3,15.9161
97116,1002,3,43.1343
97126,1002,7,43.5986
97131,1002,7,31.1709
97238,1002,3,34.0501
97305,1002,1,11.5972
97365,1002,4,38.952
97375,1002,4,34.4989
97404,1002,5,38.9978
97574,1002,1,10.9979
97685,1002,5,34.4048
97729,1002,6,30.9496
97759,1002,4,28.3304
97768,1002,6,35.2377
97779,1002,4,30.9507
97874,1002,4,42.8217
97906,1002,5,34.4301
97961,1002,6,35.2873
97988,1002,5,38.56
98155,1002,2,41.3294
98228,1002,3,36.2446
98241,1002,3,41.0639
98246,1002,6,27.8938
98285,1002,5,39.6045
98323,1002,3,37.3398
98367,1002,4,42.2906
98425,1002,8,46.9082
98538,1002,4,40.8781
98684,1002,7,36.8456
98716,1002,3,36.4178
98740,1002,5,38.6068
98746,1002,5,37.4831
98758,1002,3,35.2737
98765,1002,5,42.7491
98788,1002,3,35.3538
98818,1002,7,42.6456
98825,1002,5,37.6333
98863,1002,4,44.8894
98890,1002,6,43.2397
99067,1002,5,38.1851
99072,1002,3,34.6931
99097,1002,5,39.3327
99114,1002,4,37.3272
99126,1002,7,35.3918
99201,1002,4,40.3143
99238,1002,7,44.4405
99309,1002,4,44.512
99337,1002,9,44.3616
99438,1002,2,22.1404
99481,1002,1,39.732
99489,1002,10,44.9785
99530,1002,8,35.991
99559,1002,2,32.1099
99588,1002,4,31.3743
99643,1002,4,28.2659
99648,1002,7,43.0169
99661,1002,4,45.163
99783,1002,3,33.6228
99825,1002,8,42.8127
99869,1002,3,34.3704
99886,1002,5,35.6903
99960,1002,7,32.757
100115,1002,5,38.0608
100133,1002,6,44.2448
100179,1002,5,42.4726
100284,1002,3,43.8836
100308,1002,6,32.0102
100329,1002,7,43.1028
100332,1002,3,40.7845
100356,1002,3,37.1143
100393,1002,3,43.406
100401,1002,4,38.1741
100421,1002,4,36.5821
100481,1002,4,24.8303
100529,1002,6,44.1381
100566,1002,6,44.6599
100718,1002,5,35.0391
100753,1002,3,19.1336
100836,1002,4,19.894
100859,1002,4,42.1279
100904,1002,6,37.8352
100921,1002,6,39.8853
100953,1002,8,39.8326
101025,1002,6,32.0472
101112,1002,3,29.9974
101150,1002,6,33.5363
101202,1002,7,33.7393
101248,1002,2,28.2474
101363,1002,4,35.6875
101369,1002,6,42.4485
101413,1002,6,38.7932
101432,1002,5,41.5841
101440,1002,3,23.1847
101608,1002,6,38.08
101612,1002,3,34.8838
101626,1002,5,33.2653
101707,1002,9,40.9677
101836,1002,6,38.4705
101879,1002,3,35.4038
101937,1002,3,42.0595
102024,1002,7,39.1521
102058,1002,4,32.9157
102066,1002,6,34.059
102104,1002,6,38.1228
102108,1002,5,37.9308
102140,1002,4,34.0385
102170,1002,5,36.6306
102332,1002,4,24.8595
102517,1002,8,40.4624
102572,1002,7,38.4911
102641,1002,4,38.3366
102663,1002,7,37.1379
102699,1002,2,35.6247
102702,1002,4,29.3293
102724,1002,2,32.4809
102726,1002,2,32.394
102736,1002,4,37.5785
102738,1002,5,37.2863
102792,1002,3,35.7318
102796,1002,5,38.2375
102834,1002,4,32.6835
102854,1002,2,22.2962
102861,1002,7,41.7458
102896,1002,4,42.3736
102947,1002,4,41.6335
102951,1002,4,39.5726
103011,1002,5,32.5438
103041,1002,2,14.7134
103252,1002,8,38.4485
103476,1002,3,45.0936
103497,1002,6,37.7928
103657,1002,2,34.9803
103675,1002,9,31.7197
103693,1002,7,42.6215
103934,1002,4,39.3972
104059,1002,6,30.6707
104114,1002,5,42.0639
104242,1002,3,23.1458
104447,1002,6,34.4255
104554,1002,8,39.4923
104560,1002,3,45.9157
104615,1002,3,35.5255
104620,1002,4,33.8162
104659,1002,7,36.9437
104675,1002,7,39.6567
104805,1002,2,32.1813
104935,1002,5,44.9545
104936,1002,4,34.3534
104959,1002,4,26.1113
105004,1002,2,38.0089
105054,1002,3,38.1211
105064,1002,6,40.4942
105086,1002,6,39.493
105192,1002,3,41.1348
105207,1002,1,37.5126
105254,1002,3,37.5685
105257,1002,5,38.4903
105258,1002,6,42.7246
105308,1002,2,44.4801
105316,1002,3,43.2466
105324,1002,7,20.8333
105331,1002,5,40.2203
105334,1002,1,24.7424
105344,1002,4,40.8559
105358,1002,3,27.7032
105429,1002,5,39.3897
105504,1002,6,37.9536
105522,1002,8,37.4787
105523,1002,2,32.9449
105542,1002,4,45.9827
105616,1002,2,21.5833
105638,1002,3,32.6693
105723,1002,6,38.5489
105742,1002,10,31.7686
105766,1002,9,37.2573
105830,1002,4,23.1515
105918,1002,8,38.9075
105971,1002,2,43.2687
106011,1002,5,41.5608
106032,1002,5,25.5859
106061,1002,5,29.4774
106098,1002,3,39.9301
106322,1002,4,36.1409
106457,1002,2,38.4148
106467,1002,6,37.7165
106475,1002,4,35.1301
106538,1002,5,41.2909
106677,1002,3,40.4482
106744,1002,4,35.9975
106779,1002,1,11.5691
106831,1002,2,29.2964
106848,1002,5,46.6288
106889,1002,8,35.6568
106969,1002,4,37.9601
107004,1002,5,33.3275
107035,1002,3,44.3178
107036,1002,3,34.7042
107189,1002,4,42.0519
107244,1002,4,41.2138
107358,1002,6,41.9993
107469,1002,5,24.3854
107479,1002,4,40.0251
107511,1002,5,43.6225
107518,1002,8,37.5724
107593,1002,4,40.6165
107724,1002,3,33.729
107878,1002,3,32.3799
107910,1002,2,31.8692
107911,1002,5,31.8475
107956,1002,4,39.8585
108072,1002,4,35.1279
108234,1002,4,30.9837
108258,1002,4,20.923
108416,1002,6,38.5023
108431,1002,8,38.4228
108434,1002,4,27.8496
108453,1002,2,36.5298
108482,1002,4,25.2949
108614,1002,6,39.5021
108668,1002,7,40.3854
108693,1002,3,42.489
108733,1002,4,43.9479
108791,1002,5,35.532
108915,1002,4,23.4492
108985,1002,5,38.2953
108987,1002,5,41.0827
109049,1002,4,32.9605
109123,1002,8,37.2284
109164,1002,3,35.2814
109197,1002,7,46.4318
109222,1002,2,28.7049
109387,1002,7,40.2095
109458,1002,7,45.4109
109566,1002,4,40.673
109572,1002,3,45.2784
109742,1002,6,38.3564
109767,1002,8,43.742
109812,1002,4,43.9713
109825,1002,5,40.0643
109843,1002,5,38.8444
109886,1002,6,39.3579
109907,1002,4,39.1211
109936,1002,5,30.5157
109946,1002,3,36.4118
110027,1002,6,42.3271
110066,1002,5,38.9688
110070,1002,3,38.209
110312,1002,6,33.8892
110323,1002,5,38.0375
110381,1002,5,30.351
110392,1002,5,28.8533
110402,1002,4,40.0825
110434,1002,6,42.7399
110563,1002,8,39.4062
110660,1002,9,44.21
110681,1002,2,29.1113
110747,1002,8,36.8746
110763,1002,6,44.4046
110806,1002,8,42.0493
110822,1002,4,40.1559
110833,1002,5,46.4237
110838,1002,4,42.1075
110874,1002,4,35.3624
110912,1002,4,44.937
110960,1002,6,15.6683
110974,1002,6,33.6894
111039,1002,6,41.073
111042,1002,3,29.9191
111088,1002,4,33.2344
111136,1002,4,37.369
111240,1002,1,20.9321
111286,1002,7,39.2464
111386,1002,1,31.3698
111399,1002,3,32.5428
111420,1002,5,36.7048
111443,1002,6,36.8393
111580,1002,5,41.197
111605,1002,6,32.9413
111659,1002,6,34.3897
111720,1002,6,36.9131
111788,1002,5,35.6905
111821,1002,3,38.7987
111876,1002,5,46.0227
111888,1002,5,36.2906
111892,1002,4,35.4507
111974,1002,4,37.8149
112003,1002,4,39.4527
112074,1002,4,33.3339
112077,1002,4,34.395
112085,1002,5,30.8792
112128,1002,4,34.0963
112143,1002,4,43.2546
112219,1002,4,37.3138
112349,1002,5,28.3681
112394,1002,4,38.7077
112480,1002,3,26.2275
112516,1002,5,34.0493
112518,1002,4,31.7544
112521,1002,9,43.8619
112522,1002,6,42.8548
112590,1002,3,43.8607
112642,1002,6,38.7888
112660,1002,5,20.8865
112660,1002,5,16.0808
112763,1002,8,47.7022
112999,1002,6,41.5108
113063,1002,6,38.1363
113069,1002,2,40.3885
113095,1002,6,34.1655
113103,1002,3,32.2868
113179,1002,4,43.8343
113264,1002,4,41.6951
113308,1002,7,46.9534
113372,1002,4,28.9872
113414,1002,2,34.6325
113431,1002,6,32.3353
113683,1002,5,42.2421
113709,1002,3,35.5771
113776,1002,8,39.2112
113822,1002,5,30.6385
113922,1002,2,41.7796
114024,1002,4,29.8495
114056,1002,4,43.8794
114154,1002,3,41.0561
114220,1002,7,35.8342
114250,1002,4,16.054
114423,1002,6,36.2546
114450,1002,5,37.5211
114513,1002,4,28.9973
114543,1002,6,35.8768
114562,1002,4,37.4822
114632,1002,4,33.4539
114676,1002,4,31.9028
114684,1002,3,40.6891
114714,1002,2,40.2429
114748,1002,7,36.3663
114818,1002,4,40.2755
114829,1002,4,33.3744
114911,1002,5,38.9137
114949,1002,2,25.4529
114976,1002,5,43.6847
115060,1002,8,36.9703
115176,1002,3,35.9303
115191,1002,8,34.02
115199,1002,2,16.5748
115232,1002,5,43.8934
115477,1002,4,37.124
115578,1002,6,36.8006
115670,1002,1,38.9366
115699,1002,5,42.8566
115733,1002,3,23.2371
115786,1002,5,28.2324
115868,1002,3,31.701
116025,1002,5,40.5439
116044,1002,3,44.3668
116089,1002,6,39.5218
116102,1002,4,42.8879
116111,1002,3,34.8019
116344,1002,3,39.2377
116359,1002,7,31.9405
116371,1002,4,40.6725
116420,1002,3,25.5978
116433,1002,5,41.6923
116476,1002,4,35.669
116530,1002,6,30.0238
116531,1002,2,17.5502
116631,1002,3,35.9317
116736,1002,7,41.0314
116742,1002,2,41.9203
116782,1002,2,37.0418
116786,1002,6,39.3508
116804,1002,6,45.1564
116837,1002,2,22.1132
116908,1002,5,42.9381
117031,1002,5,41.3884
117102,1002,5,34.5512
117208,1002,6,47.6331
117221,1002,2,42.6051
117238,1002,2,34.758
117283,1002,8,42.5311
117354,1002,3,43.0907
117356,1002,5,39.2641
117372,1002,5,35.1132
117397,1002,4,39.8812
117414,1002,5,29.0198
117566,1002,5,33.2531
117589,1002,4,20.0929
117589,1002,4,10.4784
117659,1002,5,43.2364
117780,1002,5,30.5563
117818,1002,5,32.7169
117828,1002,4,42.6246
117862,1002,3,41.2727
117875,1002,9,41.2137
117952,1002,5,39.1047
117982,1002,7,40.1603
117986,1002,4,19.1217
118022,1002,5,30.0446
118095,1002,5,40.9885
118208,1002,7,39.2546
118212,1002,4,44.3123
118315,1002,3,37.2082
118328,1002,4,38.3015
118432,1002,2,18.1649
118461,1002,6,30.0131
118490,1002,8,41.0641
118607,1002,5,29.257
118608,1002,5,22.4464
118801,1002,3,26.881
118900,1002,2,33.4376
118940,1002,5,41.1488
118992,1002,2,32.6888
119049,1002,5,32.3362
119124,1002,3,43.3631
119175,1002,6,39.0107
119177,1002,7,37.0388
119422,1002,3,37.0696
119457,1002,5,36.3822
119480,1002,4,43.495
119529,1002,8,36.8258
119560,1002,5,31.4875
119599,1002,10,39.4496
119600,1002,5,42.738
119723,1002,6,40.351
119850,1002,5,34.3485
119922,1002,5,41.4366
120123,1002,4,37.6836
120175,1002,3,36.182
120250,1002,8,38.2522
120339,1002,4,41.8308
120401,1002,3,31.5393
120486,1002,5,40.9944
120560,1002,5,43.0281
120580,1002,5,36.6812
120687,1002,8,30.9829
120701,1002,10,39.4911
120758,1002,4,35.4461
120759,1002,5,30.7654
120810,1002,4,30.077
120857,1002,3,46.4
120871,1002,7,36.1382
120916,1002,2,23.7426
121004,1002,6,41.4223
121008,1002,5,40.9913
121015,1002,9,47.4379
121103,1002,6,43.816
121220,1002,5,39.5244
121254,1002,3,34.2766
121342,1002,3,31.056
121534,1002,3,45.8212
121569,1002,2,39.2132
121661,1002,6,38.8964
121692,1002,3,40.4677
121735,1002,4,41.2273
121742,1002,8,32.1913
121746,1002,8,40.3132
121789,1002,3,34.2896
121848,1002,8,39.6862
121882,1002,2,35.7787
121971,1002,4,23.3189
122027,1002,3,36.697
122072,1002,6,45.0141
122114,1002,2,31.8306
122141,1002,4,30.5533
122176,1002,7,38.8397
122243,1002,3,24.4427
122287,1002,5,25.8781
122305,1002,8,38.4976
122345,1002,5,38.6205
122394,1002,5,46.239
122444,1002,5,40.3918
122489,1002,7,39.2497
122490,1002,5,33.0614
122690,1002,3,28.6782
122751,1002,2,40.5035
122764,1002,5,30.5379
122797,1002,7,35.0619
122844,1002,6,40.9648
122878,1002,3,39.7308
122969,1002,6,17.2864
123014,1002,5,39.82
123019,1002,2,39.2512
123024,1002,6,24.8367
123079,1002,5,43.7699
123125,1002,3,40.8031
123463,1002,6,34.4454
123488,1002,4,34.128
123491,1002,8,30.1321
123493,1002,4,29.1366
123540,1002,8,39.177
123579,1002,10,45.259
123665,1002,4,35.5832
123723,1002,5,37.9803
123770,1002,5,36.954
123790,1002,7,43.035
123805,1002,6,35.8468
123883,1002,4,41.365
123933,1002,5,39.1941
124027,1002,4,39.1453
124054,1002,4,35.7752
124065,1002,4,47.4388
124111,1002,4,30.4188
124233,1002,7,36.5025
124269,1002,3,26.7232
124292,1002,5,43.1983
124305,1002,5,41.5812
124368,1002,4,35.6043
124412,1002,7,43.699
124439,1002,5,31.5016
124511,1002,7,42.9954
124516,1002,5,34.5843
124532,1002,5,35.4793
124707,1002,8,40.4452
124722,1002,4,39.156
124729,1002,9,42.2426
124775,1002,5,26.9928
124784,1002,5,41.2772
124808,1002,8,40.4716
124944,1002,7,23.8291
124962,1002,5,35.0062
125001,1002,4,39.9553
125023,1002,3,39.3973
125033,1002,5,24.4564
125096,1002,3,37.4232
125121,1002,7,36.8946
125318,1002,7,40.4257
125372,1002,5,42.0257
125379,1002,3,18.3609
125402,1002,4,41.561
125430,1002,4,40.3005
125512,1002,5,38.8262
125600,1002,5,42.2498
125950,1002,4,40.3741
126022,1002,4,40.0002
126026,1002,8,45.0383
126113,1002,5,28.2184
126142,1002,5,22.1613
126215,1002,3,34.4769
126344,1002,3,45.8217
126394,1002,4,42.6217
126410,1002,4,44.34
126432,1002,6,42.946
126493,1002,6,39.1445
126554,1002,4,44.9049
126586,1002,2,33.4531
126596,1002,3,36.4076
126637,1002,4,43.3028
126654,1002,5,31.1654
126710,1002,4,28.1242
126720,1002,6,31.6403
126746,1002,3,33.2029
126799,1002,5,20.2362
126839,1002,3,36.4161
126843,1002,6,23.2642
126938,1002,6,41.6749
126971,1002,3,25.319
127125,1002,5,40.3013
127147,1002,3,28.2407
127179,1002,5,44.2981
127248,1002,4,33.5473
127335,1002,6,37.1078
127365,1002,5,43.2628
127407,1002,6,37.9062
127498,1002,4,41.4655
127516,1002,6,36.2497
127843,1002,10,45.9535
127921,1002,1,38.3391
128018,1002,4,30.967
128021,1002,6,23.5302
128078,1002,3,36.7339
128091,1002,5,43.5229
128161,1002,5,36.4475
128279,1002,9,51.2132
128303,1002,2,38.0066
128358,1002,3,38.7386
128383,1002,5,45.3499
128433,1002,2,24.3104
128607,1002,6,25.9231
128693,1002,2,31.7303
128725,1002,2,37.2828
128732,1002,5,34.0803
128776,1002,3,34.9392
128791,1002,4,36.024
128801,1002,2,32.2596
128853,1002,5,45.5922
128893,1002,3,38.7452
128936,1002,4,39.6044
128961,1002,6,38.0441
128980,1002,5,37.8369
129004,1002,8,43.1502
129080,1002,7,38.7647
129184,1002,7,40.7855
129213,1002,2,28.3433
129293,1002,5,28.5863
129399,1002,6,34.8704
129531,1002,5,39.1099
129597,1002,3,34.7449
129782,1002,5,36.691
129854,1002,5,24.8699
129935,1002,4,42.0199
129980,1002,1,31.8319
130121,1002,4,35.2608
130145,1002,8,42.4272
130265,1002,8,37.5865
130316,1002,4,41.54
130407,1002,2,39.3777
130430,1002,7,37.6714
130479,1002,5,41.238
130534,1002,4,37.7486
130597,1002,6,35.1783
130606,1002,6,40.4683
130669,1002,4,30.546
130719,1002,7,34.7543
130746,1002,3,37.9268
130902,1002,4,41.2907
130925,1002,2,28.1194
130938,1002,6,33.2149
131022,1002,7,35.0805
131131,1002,7,35.4163
131160,1002,8,40.2701
131179,1002,3,36.5387
131184,1002,6,40.8027
131252,1002,8,37.307
131309,1002,4,33.3333
131360,1002,3,24.2285
131388,1002,3,36.5705
131435,1002,4,29.3209
131462,1002,4,33.9598
131487,1002,7,39.9298
131543,1002,3,42.108
131698,1002,4,31.3964
131742,1002,5,37.3308
131858,1002,5,34.9468
131870,1002,6,44.9902
131905,1002,3,37.9916
131993,1002,7,36.8298
132090,1002,2,35.5476
132172,1002,3,32.3244
132224,1002,5,27.1208
132279,1002,5,31.8232
132304,1002,4,29.4121
132316,1002,7,41.1752
132375,1002,3,45.3931
132388,1002,7,41.8604
132472,1002,4,32.0179
132473,1002,4,40.9584
132586,1002,8,37.5498
132665,1002,5,32.6107
132684,1002,1,35.8066
132780,1002,6,36.536
132799,1002,2,28.2747
132816,1002,2,18.6578
132886,1002,4,34.2425
133001,1002,9,35.1266
133063,1002,6,29.4596
133137,1002,4,37.113
133151,1002,4,37.6192
133212,1002,5,40.925
133220,1002,4,40.6991
133319,1002,3,42.2795
133372,1002,4,31.7677
133522,1002,4,27.6679
133636,1002,4,47.4182
133652,1002,6,39.8599
133979,1002,3,34.1286
134048,1002,9,31.9683
134090,1002,7,32.9862
134103,1002,5,25.0796
134132,1002,2,24.5505
134171,1002,5,46.0168
134264,1002,8,36.9524
134297,1002,6,45.2273
134417,1002,6,46.8671
134423,1002,4,38.8249
134442,1002,2,38.2495
134450,1002,6,25.6092
134746,1002,8,37.0756
134842,1002,5,47.0066
134887,1002,5,43.799
134905,1002,6,31.6317
134913,1002,4,40.7926
134924,1002,6,39.3833
135007,1002,4,39.4706
135104,1002,3,36.4757
135109,1002,6,40.626
135121,1002,6,35.8433
135283,1002,7,30.92
135365,1002,7,38.8915
135390,1002,5,39.847
135421,1002,4,30.1444
135602,1002,5,39.4697
135603,1002,7,37.5741
135724,1002,4,39.1745
135815,1002,5,41.2532
135816,1002,5,26.8054
135843,1002,4,36.7868
135895,1002,3,31.9467
135910,1002,5,35.1012
136198,1002,3,20.6865
136221,1002,6,40.9001
136342,1002,6,43.9476
136373,1002,8,42.6784
136433,1002,5,23.4186
136446,1002,4,38.8624
136473,1002,7,27.4209
136602,1002,5,35.9456
136664,1002,5,36.7462
136791,1002,1,13.4429
136884,1002,6,41.6185
136931,1002,5,32.8471
136956,1002,4,34.5574
137014,1002,5,39.3927
137023,1002,2,36.7042
137113,1002,2,24.6419
137243,1002,3,38.5975
137269,1002,8,39.5543
137335,1002,6,38.3479
137348,1002,2,36.4148
137385,1002,4,38.4822
137405,1002,10,42.7547
137412,1002,2,18.9943
137448,1002,5,23.9315
137460,1002,4,32.5338
137481,1002,4,38.9346
137494,1002,5,18.9303
137515,1002,5,39.2857
137542,1002,2,33.2465
137563,1002,4,37.1476
137580,1002,3,39.6735
137586,1002,6,27.5401
137748,1002,4,38.1819
137760,1002,6,39.1613
137810,1002,4,37.0134
137980,1002,7,34.2513
138040,1002,2,34.0178
138151,1002,1,13.0822
138201,1002,5,32.5544
138286,1002,5,45.175
138324,1002,5,38.784
138348,1002,7,44.4905
138425,1002,5,44.0858
138431,1002,5,42.2094
138536,1002,5,30.0405
138627,1002,3,36.5341
138665,1002,2,37.3742
138680,1002,6,40.0975
138710,1002,5,35.3977
138767,1002,4,38.4498
138793,1002,9,31.0442
138803,1002,6,46.9568
138842,1002,5,45.0298
138846,1002,5,32.3981
138971,1002,2,33.6904
139394,1002,6,38.111
139420,1002,5,34.4821
139509,1002,4,25.1032
139603,1002,4,36.7664
139652,1002,4,28.7899
139669,1002,6,35.5274
139882,1002,3,37.648
139981,1002,2,35.2128
139982,1002,4,33.965
140107,1002,2,38.8404
140172,1002,4,38.2869
140257,1002,5,41.9849
140345,1002,5,31.4641
140383,1002,4,40.5159
140419,1002,3,44.8285
140461,1002,3,42.4947
140503,1002,8,39.3756
140549,1002,5,32.3773
140553,1002,1,38.9645
140564,1002,2,44.8252
140602,1002,5,39.0442
140613,1002,3,41.295
140621,1002,4,43.8157
140674,1002,5,46.6881
140726,1002,6,41.5064
140799,1002,4,43.397
140987,1002,6,38.6819
141003,1002,3,37.8819
141170,1002,4,36.3626
141183,1002,4,29.5172
141239,1002,8,34.4407
141326,1002,6,42.059
141357,1002,8,28.5461
141379,1002,4,32.1899
141402,1002,3,32.4797
141403,1002,4,35.5332
141528,1002,6,34.1413
141572,1002,9,41.0286
141575,1002,5,40.212
141757,1002,5,32.0305
141855,1002,2,14.2186
141921,1002,4,39.7833
141926,1002,2,40.7306
142064,1002,4,32.7342
142134,1002,5,23.3858
142146,1002,7,38.7041
142251,1002,2,26.3772
142383,1002,3,36.4475
142412,1002,3,36.6472
142560,1002,6,36.6241
142577,1002,3,38.6245
142651,1002,6,28.3169
142699,1002,3,38.7868
142734,1002,5,28.2943
142784,1002,4,36.8363
142802,1002,7,45.4616
142890,1002,4,40.4501
142891,1002,5,46.8228
142900,1002,7,37.7415
142930,1002,4,32.3299
143045,1002,3,35.0323
143107,1002,7,32.697
143114,1002,2,27.2603
143200,1002,5,15.7282
143270,1002,1,24.8776
143340,1002,5,39.877
143348,1002,7,37.4038
143385,1002,2,26.6679
143406,1002,7,41.1007
143520,1002,8,36.3725
143548,1002,1,43.4356
143658,1002,4,36.3711
143697,1002,6,31.9748
143727,1002,1,18.3575
143838,1002,6,24.462
143848,1002,6,35.2698
143919,1002,5,41.0168
143932,1002,3,41.4588
143970,1002,7,32.9665
144032,1002,4,39.0838
144054,1002,2,13.0903
144064,1002,3,25.8368
144072,1002,6,41.3448
144104,1002,3,45.151
144114,1002,2,40.3031
144154,1002,3,38.069
144158,1002,4,34.4402
144262,1002,6,41.5642
144376,1002,5,36.3136
144420,1002,4,41.2211
144461,1002,5,38.0279
144483,1002,6,40.1512
144631,1002,4,27.2057
144635,1002,9,43.4762
144657,1002,1,11.2503
144697,1002,2,20.8766
144797,1002,7,40.9723
144807,1002,6,35.3262
